43.608,-0.17578125,0.439453125,0.439453125,0.439453125
91.499,-0.17578125,0.439453125,0.439453125,0.3515625
139.798,-0.17578125,0.52734375,0.439453125,0.263671875
187.868,-0.087890625,0.615234375,0.439453125,0
235.716,0.263671875,0.87890625,0.439453125,-0.263671875
283.444,0.615234375,1.40625,0.3515625,-0.791015625
331.378,0.87890625,1.93359375,0.3515625,-1.318359375
379.44,1.318359375,2.63671875,-0.087890625,-2.021484375
427.391,1.7578125,3.33984375,-0.615234375,-2.98828125
475.431,2.373046875,4.130859375,-1.318359375,-3.955078125
523.448,3.076171875,5.185546875,-2.021484375,-5.009765625
571.37,3.779296875,6.240234375,-2.724609375,-6.240234375
619.601,4.5703125,7.3828125,-3.603515625,-7.55859375
667.717,5.44921875,8.701171875,-4.39453125,-8.96484375
715.367,6.416015625,10.01953125,-5.44921875,-10.546875
763.42,7.3828125,11.513671875,-6.591796875,-12.216796875
811.428,8.4375,12.919921875,-7.646484375,-14.150390625
859.378,9.4921875,14.4140625,-8.701171875,-15.908203125
907.458,10.634765625,15.908203125,-9.755859375,-17.75390625
955.668,11.689453125,17.314453125,-10.8984375,-19.51171875
1003.408,12.744140625,18.720703125,-11.953125,-21.357421875
1051.335,13.88671875,20.21484375,-13.095703125,-23.203125
1099.307,14.853515625,21.62109375,-14.150390625,-24.9609375
1147.307,15.99609375,23.115234375,-15.29296875,-26.71875
1195.411,17.05078125,24.521484375,-16.259765625,-28.564453125
1243.424,18.10546875,26.015625,-17.314453125,-30.322265625
1291.29,19.16015625,27.421875,-18.369140625,-31.9921875
1339.298,20.302734375,28.916015625,-19.423828125,-33.837890625
1387.301,21.357421875,30.234375,-20.478515625,-35.68359375
1435.343,22.5,31.640625,-21.62109375,-37.44140625
1483.497,23.466796875,32.958984375,-22.67578125,-39.19921875
1531.373,24.521484375,34.189453125,-23.642578125,-40.78125
1579.319,25.400390625,35.33203125,-24.521484375,-42.275390625
1627.344,26.19140625,36.474609375,-25.3125,-43.59375
1675.298,26.89453125,37.353515625,-25.927734375,-44.82421875
1723.276,27.59765625,38.14453125,-26.630859375,-45.87890625
1771.305,28.125,38.935546875,-27.158203125,-46.845703125
1819.441,28.564453125,39.462890625,-27.685546875,-47.724609375
1867.333,29.00390625,40.078125,-27.94921875,-48.33984375
1915.256,29.35546875,40.4296875,-28.30078125,-48.955078125
1963.272,29.619140625,40.78125,-28.4765625,-49.306640625
2011.381,29.794921875,40.869140625,-28.564453125,-49.658203125
