41.88,-0.17578125,1.845703125,0.439453125,0.439453125
89.347,0.087890625,1.845703125,0.52734375,0.439453125
137.32,0.17578125,1.845703125,0.52734375,0.3515625
185.448,0.087890625,1.845703125,0.52734375,0.3515625
233.774,0.439453125,1.669921875,0.615234375,0.17578125
281.269,1.23046875,1.23046875,0.791015625,0.087890625
329.238,2.021484375,0.791015625,1.0546875,-0.087890625
377.223,2.724609375,0.17578125,1.23046875,-0.17578125
425.214,3.603515625,-0.3515625,1.494140625,-0.3515625
473.213,4.833984375,-1.0546875,1.845703125,-0.52734375
521.269,6.240234375,-1.58203125,2.109375,-0.703125
569.199,7.646484375,-2.373046875,2.4609375,-0.87890625
617.327,9.140625,-3.251953125,2.900390625,-1.142578125
665.367,10.986328125,-4.21875,3.427734375,-1.494140625
713.271,12.919921875,-5.2734375,3.955078125,-1.7578125
761.261,14.94140625,-6.328125,4.39453125,-2.109375
809.244,17.05078125,-7.470703125,4.921875,-2.4609375
857.363,19.16015625,-8.701171875,5.44921875,-2.900390625
905.325,21.357421875,-9.84375,5.9765625,-3.251953125
953.229,23.5546875,-10.8984375,6.591796875,-3.603515625
1001.189,25.751953125,-11.953125,7.03125,-3.955078125
1049.183,27.7734375,-13.0078125,7.55859375,-4.21875
1097.403,29.970703125,-14.150390625,8.0859375,-4.5703125
1145.222,32.16796875,-15.29296875,8.61328125,-4.921875
1193.328,34.27734375,-16.435546875,9.228515625,-5.361328125
1241.263,36.38671875,-17.490234375,9.66796875,-5.712890625
1289.196,38.583984375,-18.6328125,10.1953125,-6.064453125
1337.317,40.78125,-19.775390625,10.72265625,-6.416015625
1385.31,42.890625,-20.830078125,11.25,-6.767578125
1433.36,45,-21.884765625,11.689453125,-7.03125
1481.306,47.109375,-23.02734375,12.216796875,-7.470703125
1529.467,48.955078125,-24.08203125,12.744140625,-7.822265625
1577.281,50.625,-24.9609375,13.18359375,-8.0859375
1625.203,52.294921875,-25.576171875,13.7109375,-8.349609375
1673.257,53.7890625,-26.19140625,14.0625,-8.525390625
1721.283,55.107421875,-26.806640625,14.4140625,-8.7890625
1769.262,56.162109375,-27.421875,14.677734375,-8.96484375
1817.264,57.12890625,-27.861328125,15.029296875,-9.140625
1865.152,58.0078125,-28.212890625,15.205078125,-9.31640625
1913.22,58.7109375,-28.564453125,15.29296875,-9.4921875
1961.199,59.23828125,-28.828125,15.46875,-9.66796875
2009.225,59.58984375,-29.00390625,15.46875,-9.755859375
