7.558,0,1.845703125,0.52734375,0.3515625
23.538,0,1.93359375,0.52734375,0.3515625
39.52,0,1.93359375,0.52734375,0.3515625
55.483,0,1.93359375,0.52734375,0.3515625
71.929,0,1.93359375,0.52734375,0.3515625
87.417,0,1.93359375,0.52734375,0.3515625
103.403,0,1.93359375,0.52734375,0.3515625
119.378,0,1.93359375,0.52734375,0.3515625
135.384,0.087890625,1.93359375,0.52734375,0.3515625
151.44,0.087890625,1.93359375,0.52734375,0.3515625
167.459,0.087890625,1.93359375,0.439453125,0.3515625
183.42,0.17578125,1.93359375,0.439453125,0.3515625
199.402,0.3515625,1.845703125,0.52734375,0.3515625
215.396,0.439453125,1.93359375,0.52734375,0.3515625
231.348,0.615234375,1.93359375,0.52734375,0.3515625
247.39,0.791015625,1.93359375,0.52734375,0.3515625
263.404,0.966796875,1.93359375,0.52734375,0.3515625
279.608,1.142578125,1.93359375,0.52734375,0.3515625
295.624,1.318359375,1.93359375,0.52734375,0.3515625
311.556,1.58203125,1.93359375,0.52734375,0.3515625
327.58,1.7578125,1.93359375,0.52734375,0.3515625
343.74,1.93359375,1.845703125,0.52734375,0.3515625
359.692,2.197265625,1.93359375,0.439453125,0.3515625
376.154,2.373046875,1.93359375,0.52734375,0.3515625
392.097,2.63671875,1.845703125,0.52734375,0.3515625
407.859,2.98828125,1.93359375,0.52734375,0.3515625
423.606,3.251953125,1.93359375,0.439453125,0.3515625
439.561,3.515625,1.93359375,0.52734375,0.3515625
455.605,3.8671875,1.93359375,0.52734375,0.3515625
471.577,4.130859375,1.845703125,0.52734375,0.3515625
487.575,4.482421875,1.845703125,0.52734375,0.3515625
503.644,4.74609375,1.93359375,0.52734375,0.3515625
519.546,5.185546875,1.93359375,0.52734375,0.3515625
535.727,5.537109375,1.93359375,0.52734375,0.3515625
551.582,5.888671875,1.93359375,0.52734375,0.3515625
567.473,6.328125,1.93359375,0.52734375,0.3515625
583.44,6.767578125,1.93359375,0.52734375,0.3515625
599.428,7.119140625,1.93359375,0.52734375,0.3515625
615.406,7.55859375,1.93359375,0.52734375,0.3515625
631.393,7.998046875,1.845703125,0.52734375,0.3515625
647.431,8.4375,1.93359375,0.52734375,0.3515625
663.385,8.96484375,1.93359375,0.52734375,0.3515625
679.364,9.404296875,1.93359375,0.52734375,0.3515625
695.419,9.931640625,1.845703125,0.52734375,0.3515625
711.378,10.458984375,1.93359375,0.52734375,0.3515625
727.4,10.8984375,1.93359375,0.52734375,0.263671875
743.372,11.42578125,1.93359375,0.439453125,0.3515625
759.388,11.953125,1.93359375,0.52734375,0.3515625
776.02,12.568359375,1.93359375,0.52734375,0.3515625
791.746,13.095703125,1.93359375,0.52734375,0.3515625
807.529,13.623046875,1.93359375,0.52734375,0.3515625
823.443,14.150390625,1.93359375,0.52734375,0.3515625
839.418,14.677734375,1.93359375,0.52734375,0.3515625
855.38,15.205078125,1.93359375,0.52734375,0.3515625
871.689,15.732421875,1.93359375,0.52734375,0.3515625
887.443,16.259765625,1.845703125,0.52734375,0.3515625
903.59,16.787109375,1.93359375,0.52734375,0.3515625
919.658,17.314453125,1.845703125,0.52734375,0.3515625
935.483,17.841796875,1.93359375,0.52734375,0.3515625
951.33,18.369140625,1.93359375,0.52734375,0.3515625
967.318,18.896484375,1.93359375,0.52734375,0.3515625
983.585,19.423828125,1.845703125,0.52734375,0.3515625
999.468,20.0390625,1.93359375,0.52734375,0.3515625
1015.416,20.56640625,1.93359375,0.52734375,0.3515625
1031.403,21.181640625,1.93359375,0.52734375,0.263671875
1047.428,21.708984375,1.93359375,0.52734375,0.3515625
1063.358,22.1484375,1.93359375,0.52734375,0.3515625
1079.408,22.763671875,1.93359375,0.439453125,0.3515625
